name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
New York City,2015-01-11T20:00:00,2.5,-0.9,-11.5,34.84,0,0,,0,0.53,,13,180,1034.6,26.7,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-11T21:00:00,2.7,-1.3,-12.5,31.77,0,0,,0,0.5,27.7,16.1,232,1034.6,46.6,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-11T22:00:00,2.7,-0.4,-11,35.69,0,0,,0,0.48,,11.2,200,1034,63.4,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-11T23:00:00,2.5,-0.3,-10.2,38.59,0,0,,0,0.45,,10.3,220,1033.3,26.7,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-12T00:00:00,2.7,-0.5,-9.8,39.25,0,0,,0,0.43,25.9,11.6,239,1032.4,100,16,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-12T01:00:00,2.7,-0.4,-10.3,37.82,0,0,,0,0.41,42.5,11.2,242,1032,100,16,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-12T02:00:00,2.7,-0.3,-9.3,40.77,0,0,,0,0.38,,10.7,200,1031.7,100,16,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-12T03:00:00,2.7,2.7,-8.8,42.39,0,0,,0,0.36,,3,310,1031.3,100,16,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-12T04:00:00,2.2,0.4,-7.5,48.73,0,0,,0,0.33,,6.5,222,1030.3,100,16,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-12T05:00:00,2.2,-0.4,-6.1,53.99,0,0,,0,0.31,,8.9,210,1029.1,100,16,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-12T06:00:00,2.7,-0.9,-6.1,52.22,0.22,100,rain,0,0.28,,13.8,242,1028.4,100,16,0,0,0,,"Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-12T07:00:00,2.2,0,-4.8,59.67,0,0,,0,0.26,,7.4,240,1028,100,16,4.5,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-12T08:00:00,2.9,1.1,-5,56.26,0,0,,0,0.24,,6.5,210,1027.2,100,14.5,18.3,0.1,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-12T09:00:00,1.7,0.2,-2.8,72.05,0.3,100,"rain,snow",0,0,,5.4,260,1027.5,100,6,29.7,0.1,0,,"Snow, Rain, Overcast",rain,"72505394728,KNYC"
New York City,2015-01-12T10:00:00,1.7,1.7,-0.5,85.4,0.611,100,"rain,snow",0,0,,2,306,1026.9,100,5.3,48.3,0.2,0,,"Snow, Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-12T11:00:00,2.5,2.5,0.7,87.32,1.034,100,rain,0,0,,3,299,1025,100,4.5,67.3,0.2,1,,"Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-12T12:00:00,2.7,2.7,0.7,86.49,0.914,100,rain,0,0,,2,295,1023,100,2.5,56.4,0.2,1,,"Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-12T13:00:00,2.7,0.6,1.1,89.66,1.58,100,rain,0,0,,7.6,254,1021.6,100,2.7,48.5,0.2,0,,"Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-12T14:00:00,2.2,0.8,0.8,90.3,1.58,100,rain,0,0,,5.4,290,1020.9,100,4.3,28.8,0.1,0,,"Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-12T15:00:00,3.2,1.4,1.1,86.31,1.5,100,rain,0,0,,7,337,1020.4,100,4,19.5,0.1,0,,"Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-12T16:00:00,3.2,3.2,1.3,87.24,1.486,100,rain,0,0,,4,302,1020.5,100,4,2,0,0,,"Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-12T17:00:00,3.2,3.2,1.4,88.08,0,0,,0,0,,0,0,1020.2,100,8.9,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-12T18:00:00,3.2,3.2,1.3,87.24,0,0,,0,0,,3.5,345,1019.6,100,10.8,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-12T19:00:00,3.4,3.4,1.3,86.42,0,0,,0,0,,3,337,1019.6,100,8.8,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-12T20:00:00,3.5,1,1.1,84.7,0,0,,0,0,,9.5,340,1020,100,14.5,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-12T21:00:00,3.4,0,0.8,83.28,0,0,,0,0,,13.4,5,1020.2,100,16,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-12T22:00:00,2.9,-0.4,0.7,85.45,0.22,100,rain,0,0,,12.1,360,1021.1,100,11.5,0,0,0,,"Rain, Overcast",rain,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-12T23:00:00,2.9,-0.7,0,81.47,0,0,,0,0,,13.9,12,1021.9,100,16,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-13T00:00:00,2.2,-1.3,-0.6,81.38,0,0,,0,0,,13.1,17,1023.1,100,16,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-13T01:00:00,2.2,-1.3,-0.9,79.81,0,0,,0,0,,12.8,10,1024.1,100,16,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-13T02:00:00,2.2,-2.1,-2,73.96,0,0,,0,0,,17.6,22,1025.1,100,16,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-13T03:00:00,1.7,-2.7,-3.4,68.65,0,0,,0,0,33.5,17.6,13,1025.8,100,16,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-13T04:00:00,1.7,-1.9,-3.7,67.33,0,0,,0,0,,12.8,10,1026.5,100,16,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-13T05:00:00,1.6,-2.2,-4.8,62.51,0,0,,0,0,,13.7,17,1027.9,100,16,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-13T06:00:00,0.7,-3.8,-7,56.5,0,0,,0,0,30.2,16.4,360,1029.5,97,16,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-13T07:00:00,-0.8,-5.2,-7.6,59.84,0,0,,0,0,37.8,14.3,10,1031,72.3,16,35.3,0.1,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-13T08:00:00,-1.8,-7.9,-8.3,61.13,0,0,,0,0,37.8,22.9,5,1032.1,27.1,16,185.8,0.7,2,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-13T09:00:00,-2.9,-8.2,-9,63.02,0,0,,0,0,29.5,15.9,29,1033.7,7.2,16,340.5,1.2,3,,Clear,clear-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-13T10:00:00,-4,-11.1,-11,58.09,0,0,,0,0,35.4,25.9,27,1035.3,13.4,16,449.6,1.6,4,,Clear,clear-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-13T11:00:00,-4.5,-11.4,-12.6,53.21,0,0,,0,0,34.9,22.9,360,1035.7,13.4,16,507.6,1.8,5,,Clear,clear-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-13T12:00:00,-4.5,-11,-14.5,45.48,0,0,,0,0,37.8,20.6,343,1035.1,7.2,16,505.3,1.8,5,,Clear,clear-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-13T13:00:00,-4.2,-11.8,-14.7,43.71,0,0,,0,0,40.7,29.5,350,1034.7,13.4,16,440.9,1.6,4,,Clear,clear-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-13T14:00:00,-4.5,-7.8,-15.2,43.22,0,0,,0,0,,7.4,352,1035.2,13.4,16,316.8,1.1,3,,Clear,clear-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-13T15:00:00,-4.8,-10.8,-16,41.17,0,0,,0,0,33.5,17.3,5,1035.5,13.4,16,140.9,0.5,1,,Clear,clear-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-13T16:00:00,-5.5,-11.5,-15,47.03,0,0,,0,0,,16.8,5,1036.5,23.8,16,18.5,0.1,0,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-13T17:00:00,-6.1,-12.4,-15.4,48.02,0,0,,0,0,,16.8,29,1036,13.4,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-13T18:00:00,-6.6,-13.7,-15.9,47.8,0,0,,0,0,27.7,20.8,27,1036.9,0,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-13T19:00:00,-7.1,-12.9,-15.5,51.45,0,0,,0,0,,13.7,360,1037.7,0,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-13T20:00:00,-7.1,-12.8,-15.8,49.91,0,0,,0,0,,13.4,29,1036.9,0,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-13T21:00:00,-7.3,-13,-15.5,52.13,0,0,,0,0,,13.4,32,1037,13.4,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-13T22:00:00,-7.9,-13.4,-15.7,53.85,0,0,,0,0,,12.1,10,1037.3,13.4,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-13T23:00:00,-8.3,-13.6,-16.4,52.13,0,0,,0,0,,11.2,35,1036.6,13.4,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-14T00:00:00,-8.3,-14.3,-16.4,52.13,0,0,,0,0,,13.9,30,1035.5,7.2,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-14T01:00:00,-8.3,-13.8,-16.4,52.13,0,0,,0,0,,11.8,37,1035,7.2,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-14T02:00:00,-8.3,-14.6,-15.8,54.52,0,0,,0,0,27.7,14.8,52,1035.3,13.4,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-14T03:00:00,-7.8,-14,-15.7,53.21,0,0,,0,0,,15,37,1033.8,13.4,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-14T04:00:00,-8.3,-14.6,-15.2,57.65,0,0,,0,0,,14.8,27,1033.1,23.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-14T05:00:00,-7.8,-12.9,-15.5,53.81,0,0,,0,0,,10.8,25,1033.5,60.4,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-14T06:00:00,-7.6,-13,-13.8,61.42,0,0,,0,0,,12.1,32,1031.9,33.2,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-14T07:00:00,-7.8,-13.3,-13.6,63.24,0,0,,0,0,,12.1,27,1031.3,43.6,16,21.5,0.1,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-14T08:00:00,-7.1,-12.3,-12.9,63.77,0,0,,0,0,,11.6,37,1031.5,97,16,43.3,0.2,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-14T09:00:00,-6.3,-11.2,-11.9,64.52,0,0,,0,0,,11.3,33,1031.5,26.7,16,94.4,0.3,1,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-14T10:00:00,-4.8,-9.7,-11,61.83,0,0,,0,0,,12.1,23,1030.4,46.6,16,211.9,0.8,2,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-14T11:00:00,-3.7,-3.7,-10,61.55,0,0,,0,0,,4.4,15,1029.5,90.7,16,314.4,1.1,3,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-14T12:00:00,-2.2,-6.9,-9.4,57.52,0,0,,0,0,,14.1,50,1027.9,88.8,16,246.1,0.9,2,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-14T13:00:00,-1.2,-7,-7.9,60.37,0,0,,0,0,,22,47,1026.6,97,16,265.5,1,3,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-14T14:00:00,-0.9,-5.9,-7,63.31,0,0,,0,0,,17.3,62,1025.9,97,16,196,0.7,2,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-14T15:00:00,-0.9,-5,-7,63.31,0,0,,0,0,,12.6,30,1025.5,100,16,120.2,0.4,1,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-14T16:00:00,-0.3,-5.1,-6.9,61.21,0,0,,0,0,,16.8,72,1025,100,16,14.8,0.1,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-14T17:00:00,-0.6,-4.3,-7.4,60.5,0,0,,0,0,,10.8,40,1024.5,100,16,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-14T18:00:00,-0.6,-4.2,-7,62.08,0,0,,0,0,,10.3,35,1024.6,100,16,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-14T19:00:00,-0.6,-4.2,-7,62.08,0,0,,0,0,31.7,10.4,40,1024.7,100,16,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-14T20:00:00,-0.8,-4.6,-7,62.69,0,0,,0,0,,11.3,52,1024,100,16,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-14T21:00:00,-0.8,-4.8,-6.5,65.14,0,0,,0,0,,12.1,35,1023.6,100,16,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-14T22:00:00,-1.2,-1.2,-6.5,66.91,0,0,,0,0,,2.5,23,1023.2,100,16,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-14T23:00:00,-1.2,-1.2,-6.9,65.06,0,0,,0,0,,2,4,1022.9,100,16,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-15T00:00:00,-1.7,-4.5,-6.9,67.49,0,0,,0,0,,7.6,37,1021.8,60.4,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-15T01:00:00,-2,-2,-6.9,69.33,0,0,,0,0,,2.5,4,1021.7,97,16,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-15T02:00:00,-2.2,-2.2,-7.5,66.84,0,0,,0,0,,3,352,1021.4,100,16,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-15T03:00:00,-2.8,-5.6,-8,67.43,0,0,,0,0,,6.9,340,1021.6,9.5,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-15T04:00:00,-2.8,-6.7,-8.2,66.54,0,0,,0,0,,10.3,340,1020.9,88.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-15T05:00:00,-2.8,-5.2,-8,67.43,0,0,,0,0,,6,333,1020.8,100,16,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-15T06:00:00,-3.2,-7.4,-8.6,66.23,0,0,,0,0,,11.3,340,1021.1,97,16,0,0,0,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-15T07:00:00,-3.7,-3.7,-8.6,68.97,0,0,,0,0,,4.4,345,1021.1,78.4,16,30.4,0.1,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-15T08:00:00,-3.7,-7.8,-8.6,68.97,0,0,,0,0,,10.4,310,1021.2,97,16,145.9,0.5,1,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-15T09:00:00,-3.3,-8,-9.1,64.34,0,0,,0,0,,13.1,343,1020.8,97,16,251.9,0.9,3,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-15T10:00:00,-2.8,-6.2,-9.1,61.99,0,0,,0,0,,8.5,308,1020.8,100,16,317,1.1,3,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-15T11:00:00,-2.2,-6.1,-9.5,56.92,0,0,,0,0,,10.8,317,1020.1,97,16,468.5,1.7,5,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-15T12:00:00,-1.2,-4.7,-9.7,52.27,0,0,,0,0,,10.2,286,1018.4,13.4,16,445.4,1.6,4,,Clear,clear-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-15T13:00:00,0,-3,-9.8,47.59,0,0,,0,0,,9,302,1017,13.4,16,327.9,1.2,3,,Clear,clear-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-15T14:00:00,1,-4.7,-10.3,42.59,0,0,,0,0,37.1,25.9,310,1016.2,7.2,16,153.6,0.6,2,,Clear,clear-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-15T15:00:00,1.1,-2.2,-10.5,41.6,0,0,,0,0,29.5,11,260,1015.5,7.2,16,69,0.2,1,,Clear,clear-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-15T16:00:00,1.1,-1.8,-10,43.17,0,0,,0,0,35.3,9.4,260,1015.4,0,16,11.3,0,0,,Clear,clear-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-15T17:00:00,0.7,-3.5,-9.8,45.38,0,0,,0,0,31.7,14.3,277,1015.4,0,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-15T18:00:00,0.7,-2.5,-8.8,49.01,0,0,,0,0,,10,260,1015.5,0,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-15T19:00:00,0.7,-3.6,-9.1,48.19,0,0,,0,0,,14.8,250,1015.5,0,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-15T20:00:00,0.7,-3.5,-8.7,49.59,0,0,,0,0,31.7,14.3,247,1014.9,0,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-15T21:00:00,0,-3.6,-8.3,53.69,0,0,,0,0,,11,240,1014.2,13.4,14.5,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-15T22:00:00,0.2,-3.5,-9,50.23,0,0,,0,0,,11.5,250,1014.1,0,14.5,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-15T23:00:00,-0.5,-4.3,-9.5,50.45,0,0,,0,0,29.5,11.8,250,1013.2,0,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-16T00:00:00,-0.3,-3.5,-9.3,50.5,0,0,,0,0,,9.5,250,1012.8,0,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-16T01:00:00,0,-5.8,-9.3,49.43,0,0,,0,0,,24.1,230,1011.9,0,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-16T02:00:00,-0.5,-4.9,-9.8,49.25,0,0,,0,0,29.5,14.4,243,1011.6,0,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-16T03:00:00,-0.6,-5.2,-9.8,49.87,0,0,,0,0,,15,252,1011.1,0,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-16T04:00:00,-0.6,-4.9,-9.3,51.79,0,0,,0,0,31.7,13.4,247,1010.3,88.8,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-16T05:00:00,-0.5,-4.9,-9.2,51.69,0,0,,0,0,,14.4,245,1010,50,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-16T06:00:00,-0.5,-4.8,-9.2,51.69,0,0,,0,0,31.7,13.9,255,1010.1,50,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-16T07:00:00,-0.3,-4.3,-8.7,53.13,0,0,,0,0,34.9,12.8,253,1010.2,7.2,16,40.7,0.1,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-16T08:00:00,-0.3,-5.4,-8.3,54.85,0,0,,0,0,28.4,18.6,250,1010.6,97,7.9,192.4,0.7,2,,Overcast,cloudy,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-16T09:00:00,0.8,-3.2,-7.8,52.71,0,0,,0,0,37.1,13.8,253,1011.1,88.8,13.8,311.1,1.1,3,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-16T10:00:00,1.8,-2.6,-7.6,49.51,0,0,,0,0,37.1,17.6,257,1011.5,33.2,14.5,372,1.3,4,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-16T11:00:00,2.9,-0.7,-7.6,46.08,0,0,,0,0,35.8,14.1,267,1010.6,7.2,14.5,493.3,1.8,5,,Clear,clear-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-16T12:00:00,3.9,-1.4,-7.1,44.53,0,0,,0,0,40.7,29.5,260,1009.7,33.2,16,491.8,1.8,5,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-16T13:00:00,5.7,1.7,-9.1,33.84,0,0,,0,0,46.4,21.9,305,1009.2,33.2,16,402.1,1.4,4,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-16T14:00:00,5.8,1.2,-9.1,33.4,0,0,,0,0,48,29.6,307,1009.5,88.8,16,268.9,1,3,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-16T15:00:00,3.7,-0.5,-8,42.14,0,0,,0,0,43,20,295,1011.2,88.8,16,125.5,0.5,1,,Partially cloudy,partly-cloudy-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-16T16:00:00,2.1,-2.4,-8.7,44.77,0,0,,0,0,42.3,18.8,320,1012.5,13.4,16,14.1,0.1,0,,Clear,clear-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-16T17:00:00,0.7,-5.3,-11.2,40.68,0,0,,0,0,49.9,27.1,315,1014.1,33.2,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-16T18:00:00,-1.3,-6.4,-12.4,42.73,0,0,,0,0,42.6,17.4,311,1016.5,50,16,0,0,0,,Partially cloudy,partly-cloudy-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-16T19:00:00,-2.2,-8.8,-16.2,33.21,0,0,,0,0,51.8,26,313,1018.3,13.4,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-16T20:00:00,-3.3,-10.2,-17.4,32.85,0,0,,0,0,47.1,25.9,313,1019.5,0,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-16T21:00:00,-4.3,-12.5,-17.2,35.96,0,0,,0,0,50.6,33.6,315,1020.6,0,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-16T22:00:00,-5.6,-12.5,-17,40.25,0,0,,0,0,43.4,20.6,313,1022,0,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-16T23:00:00,-6.5,-13.2,-16.6,44.57,0,0,,0,0,37.9,18.7,313,1023.5,0,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-17T00:00:00,-6.6,-13.8,-16.8,44.38,0,0,,0,0,29.5,20.9,307,1023.8,0,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-17T01:00:00,-7,-14.1,-16.6,46.31,0,0,,0,0,34.5,20,307,1023.7,0,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-17T02:00:00,-7.1,-12.1,-16.6,46.79,0,0,,0,0,37.1,10.9,310,1024.6,0,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-17T03:00:00,-7.6,-12.7,-16.8,47.82,0,0,,0,0,35.3,11,291,1025.8,0,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-17T04:00:00,-7.6,-13.5,-16.8,47.82,0,0,,0,0,,13.7,320,1026.4,0,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-17T05:00:00,-7.8,-15,-16.6,49.16,0,0,,0,0,31,19.5,313,1027.4,0,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-17T06:00:00,-7.8,-13.9,-16.2,50.87,0,0,,0,0,,14.4,285,1028.7,0,16,0,0,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-17T07:00:00,-8.3,-13.6,-16.8,50.38,0,0,,0,0,,11.3,310,1028.8,0,16,46.2,0.2,0,,Clear,clear-night,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-17T08:00:00,-8.2,-14,-16.6,50.58,0,0,,0,0,,13.1,303,1028.8,0,16,208,0.7,2,,Clear,clear-day,"72505394728,KLGA,KNYC,72503014732"
New York City,2015-01-17T09:00:00,-8.2,-12.6,-16.8,49.86,0,0,,0,0,,8.9,320,1029.2,0,16,359.8,1.3,4,,Clear,clear-day,"72505394728,KLGA,KNYC,72503014732"
